"coexpression","coexpression_transferred","combined_score","cooccurence","database","database_transferred","experiments","experiments_transferred","fusion","homology","interaction","name","neighborhood","neighborhood_transferred","protein1","protein2","selected","shared interaction","shared name","textmining","textmining_transferred"
"333","62","515","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) ITGB2","0","0","9606.ENSP00000393566","9606.ENSP00000380948","false","interacts with","HLA-DPA1 (interacts with) ITGB2","235","107"
"103","0","154","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) C1QA","0","0","9606.ENSP00000266557","9606.ENSP00000363773","false","interacts with","CD27 (interacts with) C1QA","75","63"
"140","53","213","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) TLR2","0","0","9606.ENSP00000393566","9606.ENSP00000260010","false","interacts with","HLA-DPA1 (interacts with) TLR2","99","55"
"166","122","469","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) CD3D","0","0","9606.ENSP00000246657","9606.ENSP00000300692","false","interacts with","CCR7 (interacts with) CD3D","334","0"
"100","0","548","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) TLR2","0","0","9606.ENSP00000246657","9606.ENSP00000260010","false","interacts with","CCR7 (interacts with) TLR2","518","43"
"76","62","193","0","0","0","0","0","0","0","interacts with","TLR8 (interacts with) PSMB8","0","0","9606.ENSP00000312082","9606.ENSP00000364016","false","interacts with","TLR8 (interacts with) PSMB8","144","0"
"0","0","457","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) IL1B","0","0","9606.ENSP00000266557","9606.ENSP00000263341","false","interacts with","CD27 (interacts with) IL1B","458","0"
"261","49","534","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) ITGB2","0","0","9606.ENSP00000246657","9606.ENSP00000380948","false","interacts with","CCR7 (interacts with) ITGB2","391","0"
"187","63","265","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) CASP1","0","0","9606.ENSP00000393566","9606.ENSP00000433138","false","interacts with","HLA-DPA1 (interacts with) CASP1","90","66"
"154","64","231","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) IL2RG","0","0","9606.ENSP00000393566","9606.ENSP00000363318","false","interacts with","HLA-DPA1 (interacts with) IL2RG","96","53"
"239","0","238","0","0","0","0","0","0","0","interacts with","CCR2 (interacts with) HCLS1","0","0","9606.ENSP00000292301","9606.ENSP00000320176","false","interacts with","CCR2 (interacts with) HCLS1","0","0"
"140","53","224","0","0","0","0","0","0","0","interacts with","TNFRSF1B (interacts with) HLA-DPA1","0","0","9606.ENSP00000365435","9606.ENSP00000393566","false","interacts with","TNFRSF1B (interacts with) HLA-DPA1","124","0"
"124","49","313","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) SPI1","0","0","9606.ENSP00000266557","9606.ENSP00000227163","false","interacts with","CD27 (interacts with) SPI1","242","0"
"152","59","272","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) IL2RG","0","0","9606.ENSP00000481570","9606.ENSP00000363318","false","interacts with","TNFAIP3 (interacts with) IL2RG","161","0"
"313","63","393","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) CD48","0","0","9606.ENSP00000393566","9606.ENSP00000484431","false","interacts with","HLA-DPA1 (interacts with) CD48","134","0"
"139","0","961","0","900","0","270","0","0","0","interacts with","NOD2 (interacts with) TNFAIP3","0","0","9606.ENSP00000300589","9606.ENSP00000481570","false","interacts with","NOD2 (interacts with) TNFAIP3","460","0"
"349","62","593","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) CD86","0","0","9606.ENSP00000393566","9606.ENSP00000332049","false","interacts with","HLA-DPA1 (interacts with) CD86","388","0"
"540","66","551","0","0","0","0","0","0","0","interacts with","LY86 (interacts with) HCLS1","0","0","9606.ENSP00000369286","9606.ENSP00000320176","false","interacts with","LY86 (interacts with) HCLS1","0","0"
"97","0","721","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) CD86","0","0","9606.ENSP00000266557","9606.ENSP00000332049","false","interacts with","CD27 (interacts with) CD86","703","42"
"98","83","168","0","0","0","0","0","0","0","interacts with","LCP2 (interacts with) PSMB8","0","0","9606.ENSP00000046794","9606.ENSP00000364016","false","interacts with","LCP2 (interacts with) PSMB8","0","75"
"0","63","235","0","0","0","0","0","0","0","interacts with","ITGAX (interacts with) PSMB8","0","0","9606.ENSP00000454623","9606.ENSP00000364016","false","interacts with","ITGAX (interacts with) PSMB8","218","0"
"98","62","198","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) SPI1","0","0","9606.ENSP00000364016","9606.ENSP00000227163","false","interacts with","PSMB8 (interacts with) SPI1","108","63"
"98","63","360","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) CD86","0","0","9606.ENSP00000364016","9606.ENSP00000332049","false","interacts with","PSMB8 (interacts with) CD86","304","0"
"341","85","371","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) IL2RG","0","0","9606.ENSP00000320176","9606.ENSP00000363318","false","interacts with","HCLS1 (interacts with) IL2RG","0","0"
"98","55","285","0","0","0","0","58","0","0","interacts with","TNFAIP3 (interacts with) LTB","0","0","9606.ENSP00000481570","9606.ENSP00000410481","false","interacts with","TNFAIP3 (interacts with) LTB","215","0"
"525","65","579","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) CD48","0","0","9606.ENSP00000320176","9606.ENSP00000484431","false","interacts with","HCLS1 (interacts with) CD48","81","91"
"161","64","330","0","0","0","0","0","0","0","interacts with","FCER1G (interacts with) HLA-DPA1","0","0","9606.ENSP00000289902","9606.ENSP00000393566","false","interacts with","FCER1G (interacts with) HLA-DPA1","216","0"
"185","62","202","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) CD3D","0","0","9606.ENSP00000320176","9606.ENSP00000300692","false","interacts with","HCLS1 (interacts with) CD3D","0","0"
"108","65","174","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) IL2RG","0","0","9606.ENSP00000364016","9606.ENSP00000363318","false","interacts with","PSMB8 (interacts with) IL2RG","90","0"
"141","62","212","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) LTB","0","0","9606.ENSP00000393566","9606.ENSP00000410481","false","interacts with","HLA-DPA1 (interacts with) LTB","0","101"
"138","64","220","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) HLA-DPA1","0","0","9606.ENSP00000246657","9606.ENSP00000393566","false","interacts with","CCR7 (interacts with) HLA-DPA1","96","58"
"338","68","398","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) SPI1","0","0","9606.ENSP00000320176","9606.ENSP00000227163","false","interacts with","HCLS1 (interacts with) SPI1","0","104"
"139","0","393","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) B2M","0","0","9606.ENSP00000481570","9606.ENSP00000452780","false","interacts with","TNFAIP3 (interacts with) B2M","324","0"
"181","0","470","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) CD48","0","0","9606.ENSP00000266557","9606.ENSP00000484431","false","interacts with","CD27 (interacts with) CD48","380","0"
"135","0","525","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) IL2RG","0","0","9606.ENSP00000266557","9606.ENSP00000363318","false","interacts with","CD27 (interacts with) IL2RG","464","58"
"112","0","241","0","0","0","0","0","0","0","interacts with","CASP1 (interacts with) CD27","0","0","9606.ENSP00000433138","9606.ENSP00000266557","false","interacts with","CASP1 (interacts with) CD27","181","0"
"109","0","252","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) SPI1","0","0","9606.ENSP00000481570","9606.ENSP00000227163","false","interacts with","TNFAIP3 (interacts with) SPI1","195","0"
"77","0","173","0","0","0","0","0","0","0","interacts with","CCR5 (interacts with) TNFAIP3","0","0","9606.ENSP00000292303","9606.ENSP00000481570","false","interacts with","CCR5 (interacts with) TNFAIP3","141","0"
"97","0","721","0","0","0","0","0","0","0","interacts with","CD86 (interacts with) CD27","0","0","9606.ENSP00000332049","9606.ENSP00000266557","false","interacts with","CD86 (interacts with) CD27","703","42"
"98","0","189","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) HLA-DPA1","0","0","9606.ENSP00000266557","9606.ENSP00000393566","false","interacts with","CD27 (interacts with) HLA-DPA1","108","74"
"551","55","660","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) CD48","0","0","9606.ENSP00000246657","9606.ENSP00000484431","false","interacts with","CCR7 (interacts with) CD48","264","0"
"165","49","238","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) B2M","0","0","9606.ENSP00000320176","9606.ENSP00000452780","false","interacts with","HCLS1 (interacts with) B2M","102","58"
"98","0","432","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) B2M","0","0","9606.ENSP00000266557","9606.ENSP00000452780","false","interacts with","CD27 (interacts with) B2M","393","47"
"97","0","581","0","0","0","0","0","0","0","interacts with","TLR7 (interacts with) CCR7","0","0","9606.ENSP00000370034","9606.ENSP00000246657","false","interacts with","TLR7 (interacts with) CCR7","556","0"
"90","56","155","0","0","0","0","56","0","0","interacts with","CCR1 (interacts with) PSMB8","0","0","9606.ENSP00000296140","9606.ENSP00000364016","false","interacts with","CCR1 (interacts with) PSMB8","75","48"
"76","82","263","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) TLR2","0","0","9606.ENSP00000364016","9606.ENSP00000260010","false","interacts with","PSMB8 (interacts with) TLR2","201","0"
"291","90","327","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) LTB","0","0","9606.ENSP00000320176","9606.ENSP00000410481","false","interacts with","HCLS1 (interacts with) LTB","0","0"
"183","0","193","0","0","0","0","0","0","0","interacts with","PRF1 (interacts with) HCLS1","0","0","9606.ENSP00000398568","9606.ENSP00000320176","false","interacts with","PRF1 (interacts with) HCLS1","53","0"
"102","94","243","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) CD48","0","0","9606.ENSP00000364016","9606.ENSP00000484431","false","interacts with","PSMB8 (interacts with) CD48","113","76"
"152","145","491","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) CD74","0","0","9606.ENSP00000364016","9606.ENSP00000009530","false","interacts with","PSMB8 (interacts with) CD74","289","130"
"88","0","389","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) TLR2","0","0","9606.ENSP00000266557","9606.ENSP00000260010","false","interacts with","CD27 (interacts with) TLR2","358","0"
"65","0","340","0","0","0","0","0","0","0","interacts with","CD80 (interacts with) PSMB8","0","0","9606.ENSP00000264246","9606.ENSP00000364016","false","interacts with","CD80 (interacts with) PSMB8","324","0"
"667","65","707","0","0","0","0","0","0","0","interacts with","LCP2 (interacts with) HCLS1","0","0","9606.ENSP00000046794","9606.ENSP00000320176","false","interacts with","LCP2 (interacts with) HCLS1","136","0"
"98","96","163","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) LTB","0","0","9606.ENSP00000364016","9606.ENSP00000410481","false","interacts with","PSMB8 (interacts with) LTB","57","0"
"139","0","167","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) CD48","0","0","9606.ENSP00000481570","9606.ENSP00000484431","false","interacts with","TNFAIP3 (interacts with) CD48","73","0"
"112","0","307","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) CD86","0","0","9606.ENSP00000481570","9606.ENSP00000332049","false","interacts with","TNFAIP3 (interacts with) CD86","252","0"
"152","0","350","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) LTB","0","0","9606.ENSP00000266557","9606.ENSP00000410481","false","interacts with","CD27 (interacts with) LTB","261","47"
"330","62","344","0","0","0","0","0","0","0","interacts with","NKG7 (interacts with) HCLS1","0","0","9606.ENSP00000221978","9606.ENSP00000320176","false","interacts with","NKG7 (interacts with) HCLS1","0","0"
"215","0","765","0","0","0","0","0","0","0","interacts with","GZMB (interacts with) CD27","0","0","9606.ENSP00000216341","9606.ENSP00000266557","false","interacts with","GZMB (interacts with) CD27","714","0"
"111","0","409","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) B2M","0","0","9606.ENSP00000246657","9606.ENSP00000452780","false","interacts with","CCR7 (interacts with) B2M","358","48"
"355","62","379","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) SPI1","0","0","9606.ENSP00000393566","9606.ENSP00000227163","false","interacts with","HLA-DPA1 (interacts with) SPI1","57","0"
"214","168","681","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) B2M","0","0","9606.ENSP00000364016","9606.ENSP00000452780","false","interacts with","PSMB8 (interacts with) B2M","519","107"
"126","122","199","0","0","0","0","0","0","0","interacts with","CCL5 (interacts with) HCLS1","0","0","9606.ENSP00000474412","9606.ENSP00000320176","false","interacts with","CCL5 (interacts with) HCLS1","0","0"
"307","63","334","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) CD74","0","0","9606.ENSP00000320176","9606.ENSP00000009530","false","interacts with","HCLS1 (interacts with) CD74","54","44"
"89","0","224","0","0","0","0","0","0","0","interacts with","FCER1G (interacts with) CCR7","0","0","9606.ENSP00000289902","9606.ENSP00000246657","false","interacts with","FCER1G (interacts with) CCR7","167","60"
"111","0","156","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) SELL","0","0","9606.ENSP00000481570","9606.ENSP00000236147","false","interacts with","TNFAIP3 (interacts with) SELL","90","0"
"214","105","526","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) LTB","0","0","9606.ENSP00000246657","9606.ENSP00000410481","false","interacts with","CCR7 (interacts with) LTB","325","120"
"333","64","348","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) CD86","0","0","9606.ENSP00000320176","9606.ENSP00000332049","false","interacts with","HCLS1 (interacts with) CD86","0","0"
"152","0","350","0","0","0","0","0","0","0","interacts with","LTB (interacts with) CD27","0","0","9606.ENSP00000410481","9606.ENSP00000266557","false","interacts with","LTB (interacts with) CD27","261","47"
"139","54","198","0","0","0","0","0","0","0","interacts with","ITGAX (interacts with) HLA-DPA1","0","0","9606.ENSP00000454623","9606.ENSP00000393566","false","interacts with","ITGAX (interacts with) HLA-DPA1","95","0"
"109","0","252","0","0","0","0","0","0","0","interacts with","SPI1 (interacts with) TNFAIP3","0","0","9606.ENSP00000227163","9606.ENSP00000481570","false","interacts with","SPI1 (interacts with) TNFAIP3","195","0"
"284","62","299","0","0","0","0","0","0","0","interacts with","TLR8 (interacts with) HCLS1","0","0","9606.ENSP00000312082","9606.ENSP00000320176","false","interacts with","TLR8 (interacts with) HCLS1","0","0"
"135","0","179","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) CD52","0","0","9606.ENSP00000481570","9606.ENSP00000363330","false","interacts with","TNFAIP3 (interacts with) CD52","90","0"
"182","0","421","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) SPI1","0","0","9606.ENSP00000246657","9606.ENSP00000227163","false","interacts with","CCR7 (interacts with) SPI1","322","0"
"328","62","365","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) CD52","0","0","9606.ENSP00000393566","9606.ENSP00000363330","false","interacts with","HLA-DPA1 (interacts with) CD52","74","0"
"280","65","303","0","0","0","0","0","0","0","interacts with","FCGR2B (interacts with) HCLS1","0","0","9606.ENSP00000351497","9606.ENSP00000320176","false","interacts with","FCGR2B (interacts with) HCLS1","48","0"
"152","125","996","0","900","0","871","119","0","0","interacts with","TNF (interacts with) TNFAIP3","0","0","9606.ENSP00000398698","9606.ENSP00000481570","false","interacts with","TNF (interacts with) TNFAIP3","651","138"
"88","63","186","0","0","0","0","56","0","0","interacts with","PSMB8 (interacts with) SELL","0","0","9606.ENSP00000364016","9606.ENSP00000236147","false","interacts with","PSMB8 (interacts with) SELL","103","49"
"98","84","196","0","0","0","0","0","0","0","interacts with","LY86 (interacts with) PSMB8","0","0","9606.ENSP00000369286","9606.ENSP00000364016","false","interacts with","LY86 (interacts with) PSMB8","83","65"
"213","62","230","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) SELL","0","0","9606.ENSP00000393566","9606.ENSP00000236147","false","interacts with","HLA-DPA1 (interacts with) SELL","0","0"
"88","0","389","0","0","0","0","0","0","0","interacts with","TLR2 (interacts with) CD27","0","0","9606.ENSP00000260010","9606.ENSP00000266557","false","interacts with","TLR2 (interacts with) CD27","358","0"
"213","0","550","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) CD52","0","0","9606.ENSP00000266557","9606.ENSP00000363330","false","interacts with","CD27 (interacts with) CD52","452","0"
"90","0","266","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) HLA-DRA","0","0","9606.ENSP00000481570","9606.ENSP00000378786","false","interacts with","TNFAIP3 (interacts with) HLA-DRA","227","0"
"139","0","393","0","0","0","0","0","0","0","interacts with","TNFRSF1B (interacts with) CCR7","0","0","9606.ENSP00000365435","9606.ENSP00000246657","false","interacts with","TNFRSF1B (interacts with) CCR7","324","0"
"139","66","767","0","720","0","0","0","0","815","interacts with","HLA-DPA1 (interacts with) B2M","0","0","9606.ENSP00000393566","9606.ENSP00000452780","false","interacts with","HLA-DPA1 (interacts with) B2M","295","0"
"154","0","153","0","0","0","0","0","0","0","interacts with","CD80 (interacts with) HCLS1","0","0","9606.ENSP00000264246","9606.ENSP00000320176","false","interacts with","CD80 (interacts with) HCLS1","0","0"
"152","62","850","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) SELL","0","0","9606.ENSP00000266557","9606.ENSP00000236147","false","interacts with","CD27 (interacts with) SELL","804","157"
"182","0","421","0","0","0","0","0","0","0","interacts with","SPI1 (interacts with) CCR7","0","0","9606.ENSP00000227163","9606.ENSP00000246657","false","interacts with","SPI1 (interacts with) CCR7","322","0"
"152","0","171","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) TNFAIP3","0","0","9606.ENSP00000320176","9606.ENSP00000481570","false","interacts with","HCLS1 (interacts with) TNFAIP3","63","0"
"137","0","339","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) CD74","0","0","9606.ENSP00000266557","9606.ENSP00000009530","false","interacts with","CD27 (interacts with) CD74","266","0"
"111","43","416","0","0","0","0","0","0","0","interacts with","ITGAM (interacts with) TNFAIP3","0","0","9606.ENSP00000441691","9606.ENSP00000481570","false","interacts with","ITGAM (interacts with) TNFAIP3","369","0"
"152","0","205","0","0","0","0","0","0","0","interacts with","TBX21 (interacts with) HLA-DPA1","0","0","9606.ENSP00000177694","9606.ENSP00000393566","false","interacts with","TBX21 (interacts with) HLA-DPA1","71","73"
"109","0","591","0","0","0","0","0","0","0","interacts with","FCGR2B (interacts with) CD27","0","0","9606.ENSP00000351497","9606.ENSP00000266557","false","interacts with","FCGR2B (interacts with) CD27","560","0"
"98","62","246","0","0","0","0","0","0","0","interacts with","CD74 (interacts with) TNFAIP3","0","0","9606.ENSP00000009530","9606.ENSP00000481570","false","interacts with","CD74 (interacts with) TNFAIP3","181","0"
"92","0","526","0","0","0","0","0","0","0","interacts with","TNFSF13B (interacts with) CCR7","0","0","9606.ENSP00000365048","9606.ENSP00000246657","false","interacts with","TNFSF13B (interacts with) CCR7","500","0"
"441","63","463","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) SELL","0","0","9606.ENSP00000320176","9606.ENSP00000236147","false","interacts with","HCLS1 (interacts with) SELL","0","58"
"88","49","701","0","0","0","0","0","0","0","interacts with","FCGR3B (interacts with) CCR7","0","0","9606.ENSP00000433642","9606.ENSP00000246657","false","interacts with","FCGR3B (interacts with) CCR7","684","0"
"140","64","286","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) HLA-DRA","0","0","9606.ENSP00000246657","9606.ENSP00000378786","false","interacts with","CCR7 (interacts with) HLA-DRA","170","58"
"177","0","264","0","0","0","0","0","0","0","interacts with","FYB (interacts with) CCR7","0","0","9606.ENSP00000427114","9606.ENSP00000246657","false","interacts with","FYB (interacts with) CCR7","143","0"
"537","62","638","0","0","0","0","66","0","0","interacts with","BTK (interacts with) HCLS1","0","0","9606.ENSP00000483570","9606.ENSP00000320176","false","interacts with","BTK (interacts with) HCLS1","162","101"
"98","62","246","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) CD74","0","0","9606.ENSP00000481570","9606.ENSP00000009530","false","interacts with","TNFAIP3 (interacts with) CD74","181","0"
"287","100","910","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) SELL","0","0","9606.ENSP00000246657","9606.ENSP00000236147","false","interacts with","CCR7 (interacts with) SELL","864","97"
"171","62","189","0","0","0","0","0","0","0","interacts with","GZMA (interacts with) HCLS1","0","0","9606.ENSP00000274306","9606.ENSP00000320176","false","interacts with","GZMA (interacts with) HCLS1","0","0"
"143","62","431","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) CD74","0","0","9606.ENSP00000246657","9606.ENSP00000009530","false","interacts with","CCR7 (interacts with) CD74","334","64"
"154","64","231","0","0","0","0","0","0","0","interacts with","IL2RG (interacts with) HLA-DPA1","0","0","9606.ENSP00000363318","9606.ENSP00000393566","false","interacts with","IL2RG (interacts with) HLA-DPA1","96","53"
"127","108","187","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) CD52","0","0","9606.ENSP00000364016","9606.ENSP00000363330","false","interacts with","PSMB8 (interacts with) CD52","0","0"
"500","49","668","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) CD52","0","0","9606.ENSP00000246657","9606.ENSP00000363330","false","interacts with","CCR7 (interacts with) CD52","358","0"
"291","90","327","0","0","0","0","0","0","0","interacts with","LTB (interacts with) HCLS1","0","0","9606.ENSP00000410481","9606.ENSP00000320176","false","interacts with","LTB (interacts with) HCLS1","0","0"
"496","652","980","0","600","0","270","176","0","0","interacts with","HLA-DPA1 (interacts with) CD74","0","0","9606.ENSP00000393566","9606.ENSP00000009530","false","interacts with","HLA-DPA1 (interacts with) CD74","591","107"
"551","62","955","0","900","0","0","0","0","957","interacts with","HLA-DPA1 (interacts with) HLA-DRA","0","0","9606.ENSP00000393566","9606.ENSP00000378786","false","interacts with","HLA-DPA1 (interacts with) HLA-DRA","759","145"
"165","0","363","0","0","0","0","0","0","0","interacts with","ITGB2 (interacts with) CD27","0","0","9606.ENSP00000380948","9606.ENSP00000266557","false","interacts with","ITGB2 (interacts with) CD27","269","0"
"105","0","302","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) HLA-DRA","0","0","9606.ENSP00000266557","9606.ENSP00000378786","false","interacts with","CD27 (interacts with) HLA-DRA","224","77"
"539","0","539","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) CD52","0","0","9606.ENSP00000320176","9606.ENSP00000363330","false","interacts with","HCLS1 (interacts with) CD52","0","0"
"98","55","285","0","0","0","0","58","0","0","interacts with","LTB (interacts with) TNFAIP3","0","0","9606.ENSP00000410481","9606.ENSP00000481570","false","interacts with","LTB (interacts with) TNFAIP3","215","0"
"213","53","366","0","0","0","0","0","0","0","interacts with","LCP2 (interacts with) CCR7","0","0","9606.ENSP00000046794","9606.ENSP00000246657","false","interacts with","LCP2 (interacts with) CCR7","218","0"
"288","62","899","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) CCR7","0","0","9606.ENSP00000266557","9606.ENSP00000246657","false","interacts with","CD27 (interacts with) CCR7","855","85"
"88","63","446","0","0","0","0","0","0","0","interacts with","TNFRSF1B (interacts with) TNFAIP3","0","0","9606.ENSP00000365435","9606.ENSP00000481570","false","interacts with","TNFRSF1B (interacts with) TNFAIP3","404","0"
"76","62","195","0","0","0","0","57","0","0","interacts with","TBX21 (interacts with) PSMB8","0","0","9606.ENSP00000177694","9606.ENSP00000364016","false","interacts with","TBX21 (interacts with) PSMB8","112","63"
"152","0","171","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) HCLS1","0","0","9606.ENSP00000481570","9606.ENSP00000320176","false","interacts with","TNFAIP3 (interacts with) HCLS1","63","0"
"65","0","171","0","0","0","0","0","0","0","interacts with","GZMB (interacts with) TNFAIP3","0","0","9606.ENSP00000216341","9606.ENSP00000481570","false","interacts with","GZMB (interacts with) TNFAIP3","150","0"
"139","129","538","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) HLA-DRA","0","0","9606.ENSP00000364016","9606.ENSP00000378786","false","interacts with","PSMB8 (interacts with) HLA-DRA","368","142"
"348","83","466","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) IRF8","0","0","9606.ENSP00000393566","9606.ENSP00000268638","false","interacts with","HLA-DPA1 (interacts with) IRF8","180","0"
"70","0","715","0","0","0","0","0","0","0","interacts with","CD80 (interacts with) CD27","0","0","9606.ENSP00000264246","9606.ENSP00000266557","false","interacts with","CD80 (interacts with) CD27","706","0"
"307","62","360","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) HLA-DRA","0","0","9606.ENSP00000320176","9606.ENSP00000378786","false","interacts with","HCLS1 (interacts with) HLA-DRA","95","0"
"335","87","366","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) IRF8","0","0","9606.ENSP00000320176","9606.ENSP00000268638","false","interacts with","HCLS1 (interacts with) IRF8","0","0"
"77","62","292","0","0","0","0","0","0","0","interacts with","PTPN22 (interacts with) CD27","0","0","9606.ENSP00000352833","9606.ENSP00000266557","false","interacts with","PTPN22 (interacts with) CD27","242","49"
"540","66","551","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) LY86","0","0","9606.ENSP00000320176","9606.ENSP00000369286","false","interacts with","HCLS1 (interacts with) LY86","0","0"
"189","0","353","0","0","0","0","0","0","0","interacts with","NOD2 (interacts with) CCR7","0","0","9606.ENSP00000300589","9606.ENSP00000246657","false","interacts with","NOD2 (interacts with) CCR7","236","0"
"99","52","462","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) IRF8","0","0","9606.ENSP00000481570","9606.ENSP00000268638","false","interacts with","TNFAIP3 (interacts with) IRF8","421","0"
"211","0","888","0","600","0","0","0","0","0","interacts with","CCL4 (interacts with) CCR7","0","0","9606.ENSP00000482259","9606.ENSP00000246657","false","interacts with","CCL4 (interacts with) CCR7","652","101"
"114","0","210","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) LY86","0","0","9606.ENSP00000266557","9606.ENSP00000369286","false","interacts with","CD27 (interacts with) LY86","82","107"
"88","62","369","0","0","0","0","0","0","0","interacts with","IL1B (interacts with) PSMB8","0","0","9606.ENSP00000263341","9606.ENSP00000364016","false","interacts with","IL1B (interacts with) PSMB8","322","0"
"117","0","323","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) IRF8","0","0","9606.ENSP00000266557","9606.ENSP00000268638","false","interacts with","CD27 (interacts with) IRF8","265","0"
"353","91","390","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) LY86","0","0","9606.ENSP00000393566","9606.ENSP00000369286","false","interacts with","HLA-DPA1 (interacts with) LY86","0","47"
"163","62","622","0","0","0","0","0","0","0","interacts with","GZMA (interacts with) CCR7","0","0","9606.ENSP00000274306","9606.ENSP00000246657","false","interacts with","GZMA (interacts with) CCR7","558","0"
"141","0","271","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) CD80","0","0","9606.ENSP00000393566","9606.ENSP00000264246","false","interacts with","HLA-DPA1 (interacts with) CD80","126","107"
"127","108","187","0","0","0","0","0","0","0","interacts with","CD52 (interacts with) PSMB8","0","0","9606.ENSP00000363330","9606.ENSP00000364016","false","interacts with","CD52 (interacts with) PSMB8","0","0"
"88","0","878","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) CD4","0","0","9606.ENSP00000266557","9606.ENSP00000011653","false","interacts with","CD27 (interacts with) CD4","857","141"
