"coexpression","coexpression_transferred","combined_score","cooccurence","database","database_transferred","experiments","experiments_transferred","fusion","homology","interaction","name","neighborhood","neighborhood_transferred","protein1","protein2","selected","shared interaction","shared name","textmining","textmining_transferred"
"113","105","172","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) C19orf70","0","0","9606.ENSP00000330737","9606.ENSP00000309561","false","interacts with","NDUFA12 (interacts with) C19orf70","0","0"
"96","194","240","0","0","0","0","0","0","0","interacts with","DPY30 (interacts with) NDUFV2","0","0","9606.ENSP00000345837","9606.ENSP00000327268","false","interacts with","DPY30 (interacts with) NDUFV2","0","0"
"83","871","876","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) C19orf70","0","0","9606.ENSP00000301457","9606.ENSP00000309561","false","interacts with","NDUFA7 (interacts with) C19orf70","0","0"
"180","0","549","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) SCO1","0","0","9606.ENSP00000327268","9606.ENSP00000255390","false","interacts with","NDUFV2 (interacts with) SCO1","57","464"
"0","125","459","0","0","0","0","368","0","0","interacts with","IDH3G (interacts with) NDUFA7","0","0","9606.ENSP00000217901","9606.ENSP00000301457","false","interacts with","IDH3G (interacts with) NDUFA7","0","101"
"0","0","173","0","0","0","0","0","0","0","interacts with","SMOX (interacts with) NDUFV2","0","0","9606.ENSP00000478305","9606.ENSP00000327268","false","interacts with","SMOX (interacts with) NDUFV2","74","144"
"83","0","444","0","0","0","86","0","0","0","interacts with","NDUFA7 (interacts with) SCO1","0","0","9606.ENSP00000301457","9606.ENSP00000255390","false","interacts with","NDUFA7 (interacts with) SCO1","390","0"
"182","0","301","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) SCO1","0","0","9606.ENSP00000330737","9606.ENSP00000255390","false","interacts with","NDUFA12 (interacts with) SCO1","181","0"
"0","623","960","0","540","0","0","788","0","0","interacts with","NDUFA7 (interacts with) NDUFC2-KCTD14","0","0","9606.ENSP00000301457","9606.ENSP00000432614","false","interacts with","NDUFA7 (interacts with) NDUFC2-KCTD14","0","0"
"0","167","594","0","0","0","0","533","0","0","interacts with","APOBEC3B (interacts with) NDUFA12","0","0","9606.ENSP00000327459","9606.ENSP00000330737","false","interacts with","APOBEC3B (interacts with) NDUFA12","0","0"
"59","642","958","0","540","0","0","762","0","0","interacts with","NDUFA12 (interacts with) NDUFC2-KCTD14","0","0","9606.ENSP00000330737","9606.ENSP00000432614","false","interacts with","NDUFA12 (interacts with) NDUFC2-KCTD14","0","58"
"184","0","274","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) NFS1","0","0","9606.ENSP00000330737","9606.ENSP00000363205","false","interacts with","NDUFA12 (interacts with) NFS1","0","147"
"62","54","946","0","900","0","189","133","0","0","interacts with","NFKB1 (interacts with) PIK3CA","0","0","9606.ENSP00000226574","9606.ENSP00000263967","false","interacts with","NFKB1 (interacts with) PIK3CA","296","49"
"72","63","534","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) NDUFAF3","0","0","9606.ENSP00000330737","9606.ENSP00000323076","false","interacts with","NDUFA12 (interacts with) NDUFAF3","323","303"
"44","244","709","0","600","0","0","0","0","0","interacts with","NDUFA7 (interacts with) NDUFAF3","0","0","9606.ENSP00000301457","9606.ENSP00000323076","false","interacts with","NDUFA7 (interacts with) NDUFAF3","89","67"
"113","105","172","0","0","0","0","0","0","0","interacts with","C19orf70 (interacts with) NDUFA12","0","0","9606.ENSP00000309561","9606.ENSP00000330737","false","interacts with","C19orf70 (interacts with) NDUFA12","0","0"
"214","49","260","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) NFS1","0","0","9606.ENSP00000327268","9606.ENSP00000363205","false","interacts with","NDUFV2 (interacts with) NFS1","55","77"
"0","344","598","0","0","0","117","248","0","0","interacts with","C17orf80 (interacts with) NDUFV2","0","0","9606.ENSP00000351937","9606.ENSP00000327268","false","interacts with","C17orf80 (interacts with) NDUFV2","0","188"
"140","66","162","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) TBCA","0","0","9606.ENSP00000327268","9606.ENSP00000306362","false","interacts with","NDUFV2 (interacts with) TBCA","0","0"
"88","123","228","0","0","0","0","0","0","0","interacts with","MRPL39 (interacts with) NDUFA12","0","0","9606.ENSP00000305682","9606.ENSP00000330737","false","interacts with","MRPL39 (interacts with) NDUFA12","54","101"
"79","66","532","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) NDUFAF3","0","0","9606.ENSP00000327268","9606.ENSP00000323076","false","interacts with","NDUFV2 (interacts with) NDUFAF3","500","0"
"91","63","428","0","0","0","0","369","0","0","interacts with","NDUFA7 (interacts with) DGUOK","0","0","9606.ENSP00000301457","9606.ENSP00000264093","false","interacts with","NDUFA7 (interacts with) DGUOK","0","62"
"65","143","164","0","0","0","0","0","0","0","interacts with","MRPL20 (interacts with) NDUFA7","0","0","9606.ENSP00000341082","9606.ENSP00000301457","false","interacts with","MRPL20 (interacts with) NDUFA7","0","0"
"111","158","219","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) TBCA","0","0","9606.ENSP00000330737","9606.ENSP00000306362","false","interacts with","NDUFA12 (interacts with) TBCA","0","0"
"202","136","632","0","0","0","0","510","0","0","interacts with","NDUFV2 (interacts with) DGUOK","0","0","9606.ENSP00000327268","9606.ENSP00000264093","false","interacts with","NDUFV2 (interacts with) DGUOK","0","0"
"100","109","510","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) TMEM126B","0","0","9606.ENSP00000327268","9606.ENSP00000351737","false","interacts with","NDUFV2 (interacts with) TMEM126B","410","87"
"179","81","502","0","0","0","0","394","0","0","interacts with","NDUFA12 (interacts with) DGUOK","0","0","9606.ENSP00000330737","9606.ENSP00000264093","false","interacts with","NDUFA12 (interacts with) DGUOK","0","0"
"88","133","527","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) TMEM126B","0","0","9606.ENSP00000330737","9606.ENSP00000351737","false","interacts with","NDUFA12 (interacts with) TMEM126B","451","0"
"0","62","678","0","600","0","0","0","0","0","interacts with","NDUFA7 (interacts with) TMEM126B","0","0","9606.ENSP00000301457","9606.ENSP00000351737","false","interacts with","NDUFA7 (interacts with) TMEM126B","202","53"
"146","351","638","0","0","0","0","368","0","0","interacts with","NDUFV2 (interacts with) DLD","0","0","9606.ENSP00000327268","9606.ENSP00000205402","false","interacts with","NDUFV2 (interacts with) DLD","67","64"
"76","112","348","0","0","0","0","0","0","0","interacts with","TIMM8B (interacts with) NDUFA7","0","0","9606.ENSP00000438455","9606.ENSP00000301457","false","interacts with","TIMM8B (interacts with) NDUFA7","186","140"
"0","184","282","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) TIMM23B","0","0","9606.ENSP00000327268","9606.ENSP00000363211","false","interacts with","NDUFV2 (interacts with) TIMM23B","151","48"
"200","104","252","0","0","0","0","0","0","0","interacts with","TOMM5 (interacts with) NDUFA12","0","0","9606.ENSP00000438204","9606.ENSP00000330737","false","interacts with","TOMM5 (interacts with) NDUFA12","0","0"
"45","64","381","0","0","0","0","358","0","0","interacts with","NDUFA7 (interacts with) DLD","0","0","9606.ENSP00000301457","9606.ENSP00000205402","false","interacts with","NDUFA7 (interacts with) DLD","0","49"
"105","160","216","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) BCKDHB","0","0","9606.ENSP00000330737","9606.ENSP00000318351","false","interacts with","NDUFA12 (interacts with) BCKDHB","0","0"
"0","239","238","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) TIMM23B","0","0","9606.ENSP00000330737","9606.ENSP00000363211","false","interacts with","NDUFA12 (interacts with) TIMM23B","0","0"
"85","146","202","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) DLD","0","0","9606.ENSP00000330737","9606.ENSP00000205402","false","interacts with","NDUFA12 (interacts with) DLD","61","0"
"180","502","999","0","900","0","925","934","0","0","interacts with","NDUFA10 (interacts with) NDUFV2","0","0","9606.ENSP00000252711","9606.ENSP00000327268","false","interacts with","NDUFA10 (interacts with) NDUFV2","558","47"
"0","386","398","0","0","0","0","0","0","0","interacts with","ATP5EP2 (interacts with) NDUFA12","0","0","9606.ENSP00000370414","9606.ENSP00000330737","false","interacts with","ATP5EP2 (interacts with) NDUFA12","0","61"
"85","65","273","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) BCKDHB","0","0","9606.ENSP00000301457","9606.ENSP00000318351","false","interacts with","NDUFA7 (interacts with) BCKDHB","157","111"
"75","103","999","0","900","0","998","121","0","0","interacts with","NDUFV3 (interacts with) NDUFV2","0","0","9606.ENSP00000346196","9606.ENSP00000327268","false","interacts with","NDUFV3 (interacts with) NDUFV2","821","78"
"0","508","906","0","0","0","0","724","0","0","interacts with","ATP5L2 (interacts with) NDUFA12","0","0","9606.ENSP00000421076","9606.ENSP00000330737","false","interacts with","ATP5L2 (interacts with) NDUFA12","0","367"
"113","191","384","0","0","0","0","189","0","0","interacts with","NDUFV2 (interacts with) BCKDHB","0","0","9606.ENSP00000327268","9606.ENSP00000318351","false","interacts with","NDUFV2 (interacts with) BCKDHB","0","67"
"55","456","463","0","0","0","0","0","0","0","interacts with","MRPS16 (interacts with) NDUFA7","0","0","9606.ENSP00000362036","9606.ENSP00000301457","false","interacts with","MRPS16 (interacts with) NDUFA7","0","0"
"0","111","152","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) FKBP3","0","0","9606.ENSP00000301457","9606.ENSP00000216330","false","interacts with","NDUFA7 (interacts with) FKBP3","49","78"
"155","0","994","0","900","0","800","663","0","0","interacts with","NDUFA7 (interacts with) MT-ND4","0","0","9606.ENSP00000301457","9606.ENSP00000354961","false","interacts with","NDUFA7 (interacts with) MT-ND4","226","0"
"99","108","443","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) MRPL48","0","0","9606.ENSP00000327268","9606.ENSP00000308717","false","interacts with","NDUFV2 (interacts with) MRPL48","124","303"
"0","153","471","0","0","0","0","388","0","0","interacts with","APOBEC3C (interacts with) NDUFA7","0","0","9606.ENSP00000355340","9606.ENSP00000301457","false","interacts with","APOBEC3C (interacts with) NDUFA7","0","63"
"124","122","197","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) FKBP3","0","0","9606.ENSP00000330737","9606.ENSP00000216330","false","interacts with","NDUFA12 (interacts with) FKBP3","0","0"
"61","66","387","0","0","0","0","254","0","0","interacts with","PDHX (interacts with) NDUFA12","0","0","9606.ENSP00000227868","9606.ENSP00000330737","false","interacts with","PDHX (interacts with) NDUFA12","113","107"
"54","214","224","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) MRPL48","0","0","9606.ENSP00000330737","9606.ENSP00000308717","false","interacts with","NDUFA12 (interacts with) MRPL48","0","0"
"284","0","992","0","900","0","800","345","0","0","interacts with","NDUFA12 (interacts with) MT-ND4","0","0","9606.ENSP00000330737","9606.ENSP00000354961","false","interacts with","NDUFA12 (interacts with) MT-ND4","294","0"
"141","101","464","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) FKBP3","0","0","9606.ENSP00000327268","9606.ENSP00000216330","false","interacts with","NDUFV2 (interacts with) FKBP3","127","300"
"229","186","998","0","900","0","800","682","0","0","interacts with","NDUFV2 (interacts with) MT-ND4","0","295","9606.ENSP00000327268","9606.ENSP00000354961","false","interacts with","NDUFV2 (interacts with) MT-ND4","398","390"
"0","108","343","0","0","0","0","0","0","0","interacts with","COX7B2 (interacts with) NDUFA7","0","0","9606.ENSP00000379784","9606.ENSP00000301457","false","interacts with","COX7B2 (interacts with) NDUFA7","233","118"
"0","0","532","0","0","0","0","0","0","0","interacts with","NDUFAF6 (interacts with) NDUFA12","0","0","9606.ENSP00000379430","9606.ENSP00000330737","false","interacts with","NDUFAF6 (interacts with) NDUFA12","371","287"
"0","0","230","0","0","0","0","209","0","0","interacts with","PIK3CA (interacts with) FKBP3","0","0","9606.ENSP00000263967","9606.ENSP00000216330","false","interacts with","PIK3CA (interacts with) FKBP3","0","67"
"63","65","411","0","0","0","104","250","0","0","interacts with","CS (interacts with) NDUFA12","0","0","9606.ENSP00000342056","9606.ENSP00000330737","false","interacts with","CS (interacts with) NDUFA12","155","0"
"61","144","272","0","0","0","0","0","0","0","interacts with","DPY30 (interacts with) NDUFA7","0","0","9606.ENSP00000345837","9606.ENSP00000301457","false","interacts with","DPY30 (interacts with) NDUFA7","67","144"
"96","138","187","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) TCEB2","0","0","9606.ENSP00000330737","9606.ENSP00000262306","false","interacts with","NDUFA12 (interacts with) TCEB2","0","0"
"0","0","540","0","540","0","0","0","0","0","interacts with","NDUFA12 (interacts with) WDR93","0","0","9606.ENSP00000330737","9606.ENSP00000268130","false","interacts with","NDUFA12 (interacts with) WDR93","0","0"
"76","127","191","0","0","0","0","0","0","0","interacts with","COX14 (interacts with) NDUFA12","0","0","9606.ENSP00000446524","9606.ENSP00000330737","false","interacts with","COX14 (interacts with) NDUFA12","61","58"
"90","69","171","0","0","0","0","0","0","0","interacts with","ATP6V1G1 (interacts with) NDUFA12","0","0","9606.ENSP00000363162","9606.ENSP00000330737","false","interacts with","ATP6V1G1 (interacts with) NDUFA12","0","101"
"0","643","643","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) MYEOV2","0","0","9606.ENSP00000330737","9606.ENSP00000304147","false","interacts with","NDUFA12 (interacts with) MYEOV2","0","0"
"0","237","237","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) MYEOV2","0","0","9606.ENSP00000301457","9606.ENSP00000304147","false","interacts with","NDUFA7 (interacts with) MYEOV2","0","0"
"0","62","780","0","720","0","0","0","0","0","interacts with","FOXRED1 (interacts with) NDUFA7","0","0","9606.ENSP00000263578","9606.ENSP00000301457","false","interacts with","FOXRED1 (interacts with) NDUFA7","207","72"
"77","509","543","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) TCEB2","0","0","9606.ENSP00000301457","9606.ENSP00000262306","false","interacts with","NDUFA7 (interacts with) TCEB2","74","0"
"88","239","276","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) TIMM23","0","0","9606.ENSP00000330737","9606.ENSP00000464522","false","interacts with","NDUFA12 (interacts with) TIMM23","0","0"
"0","0","540","0","540","0","0","0","0","0","interacts with","NDUFA7 (interacts with) WDR93","0","0","9606.ENSP00000301457","9606.ENSP00000268130","false","interacts with","NDUFA7 (interacts with) WDR93","0","0"
"0","122","456","0","0","0","0","212","0","0","interacts with","NDUFA4L2 (interacts with) NDUFA7","0","0","9606.ENSP00000377411","9606.ENSP00000301457","false","interacts with","NDUFA4L2 (interacts with) NDUFA7","150","185"
"180","184","434","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) TIMM23","0","0","9606.ENSP00000327268","9606.ENSP00000464522","false","interacts with","NDUFV2 (interacts with) TIMM23","217","48"
"0","0","540","0","540","0","0","0","0","0","interacts with","NDUFV2 (interacts with) WDR93","0","0","9606.ENSP00000327268","9606.ENSP00000268130","false","interacts with","NDUFV2 (interacts with) WDR93","0","0"
"355","0","355","0","0","0","0","0","0","0","interacts with","TMEM256 (interacts with) NDUFA12","0","0","9606.ENSP00000301939","9606.ENSP00000330737","false","interacts with","TMEM256 (interacts with) NDUFA12","0","0"
"96","138","187","0","0","0","0","0","0","0","interacts with","TCEB2 (interacts with) NDUFA12","0","0","9606.ENSP00000262306","9606.ENSP00000330737","false","interacts with","TCEB2 (interacts with) NDUFA12","0","0"
"182","0","301","0","0","0","0","0","0","0","interacts with","SCO1 (interacts with) NDUFA12","0","0","9606.ENSP00000255390","9606.ENSP00000330737","false","interacts with","SCO1 (interacts with) NDUFA12","181","0"
"59","66","548","0","0","0","0","0","0","0","interacts with","NDUFAF5 (interacts with) NDUFV2","0","47","9606.ENSP00000367346","9606.ENSP00000327268","false","interacts with","NDUFAF5 (interacts with) NDUFV2","466","146"
"140","0","164","0","0","0","0","0","0","0","interacts with","LYZ (interacts with) RUFY4","0","0","9606.ENSP00000261267","9606.ENSP00000363270","false","interacts with","LYZ (interacts with) RUFY4","46","63"
"0","154","293","0","0","0","0","0","0","0","interacts with","TIMM17A (interacts with) NDUFA7","0","0","9606.ENSP00000356256","9606.ENSP00000301457","false","interacts with","TIMM17A (interacts with) NDUFA7","181","62"
"49","146","515","0","0","0","0","368","0","0","interacts with","IDH3G (interacts with) NDUFV2","0","0","9606.ENSP00000217901","9606.ENSP00000327268","false","interacts with","IDH3G (interacts with) NDUFV2","112","101"
"57","65","187","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) DLAT","0","0","9606.ENSP00000301457","9606.ENSP00000280346","false","interacts with","NDUFA7 (interacts with) DLAT","90","107"
"0","62","183","0","0","0","0","142","0","0","interacts with","PIK3CA (interacts with) RUFY4","0","0","9606.ENSP00000263967","9606.ENSP00000363270","false","interacts with","PIK3CA (interacts with) RUFY4","0","67"
"62","66","535","0","0","0","0","335","0","0","interacts with","NDUFA12 (interacts with) DLAT","0","0","9606.ENSP00000330737","9606.ENSP00000280346","false","interacts with","NDUFA12 (interacts with) DLAT","260","88"
"88","184","806","0","0","0","0","368","0","0","interacts with","NDUFV2 (interacts with) DLAT","0","0","9606.ENSP00000327268","9606.ENSP00000280346","false","interacts with","NDUFV2 (interacts with) DLAT","218","554"
"0","166","434","0","0","0","0","346","0","0","interacts with","APOBEC3A (interacts with) NDUFV2","0","0","9606.ENSP00000384359","9606.ENSP00000327268","false","interacts with","APOBEC3A (interacts with) NDUFV2","0","47"
"0","167","594","0","0","0","0","533","0","0","interacts with","APOBEC3C (interacts with) NDUFA12","0","0","9606.ENSP00000355340","9606.ENSP00000330737","false","interacts with","APOBEC3C (interacts with) NDUFA12","0","0"
"64","183","202","0","0","0","0","0","0","0","interacts with","MRPL20 (interacts with) NDUFA12","0","0","9606.ENSP00000341082","9606.ENSP00000330737","false","interacts with","MRPL20 (interacts with) NDUFA12","0","0"
"346","374","999","0","900","0","981","349","0","0","interacts with","NDUFA7 (interacts with) NDUFA12","0","0","9606.ENSP00000301457","9606.ENSP00000330737","false","interacts with","NDUFA7 (interacts with) NDUFA12","675","484"
"0","167","594","0","0","0","0","533","0","0","interacts with","NDUFA12 (interacts with) APOBEC3F","0","0","9606.ENSP00000330737","9606.ENSP00000309749","false","interacts with","NDUFA12 (interacts with) APOBEC3F","0","0"
"0","0","206","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) SMOX","0","0","9606.ENSP00000301457","9606.ENSP00000478305","false","interacts with","NDUFA7 (interacts with) SMOX","111","144"
"0","0","173","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) SMOX","0","0","9606.ENSP00000327268","9606.ENSP00000478305","false","interacts with","NDUFV2 (interacts with) SMOX","74","144"
"0","519","998","0","900","0","800","689","0","0","interacts with","MT-ND3 (interacts with) NDUFV2","0","295","9606.ENSP00000355206","9606.ENSP00000327268","false","interacts with","MT-ND3 (interacts with) NDUFV2","384","390"
"0","0","162","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) SMOX","0","0","9606.ENSP00000330737","9606.ENSP00000478305","false","interacts with","NDUFA12 (interacts with) SMOX","107","101"
"77","112","240","0","0","0","0","0","0","0","interacts with","TIMM8B (interacts with) NDUFV2","0","0","9606.ENSP00000438455","9606.ENSP00000327268","false","interacts with","TIMM8B (interacts with) NDUFV2","46","143"
"0","153","471","0","0","0","0","388","0","0","interacts with","NDUFA7 (interacts with) APOBEC3F","0","0","9606.ENSP00000301457","9606.ENSP00000309749","false","interacts with","NDUFA7 (interacts with) APOBEC3F","0","63"
"153","0","436","0","0","0","301","0","0","0","interacts with","SURF1 (interacts with) NDUFA12","0","0","9606.ENSP00000361042","9606.ENSP00000330737","false","interacts with","SURF1 (interacts with) NDUFA12","108","59"
"0","166","434","0","0","0","0","346","0","0","interacts with","NDUFV2 (interacts with) APOBEC3F","0","0","9606.ENSP00000327268","9606.ENSP00000309749","false","interacts with","NDUFV2 (interacts with) APOBEC3F","0","47"
"0","185","185","0","0","0","0","0","0","0","interacts with","MRPL34 (interacts with) NDUFA12","0","0","9606.ENSP00000252602","9606.ENSP00000330737","false","interacts with","MRPL34 (interacts with) NDUFA12","0","0"
"286","485","632","0","0","0","0","0","0","0","interacts with","C14orf2 (interacts with) NDUFA12","0","0","9606.ENSP00000401770","9606.ENSP00000330737","false","interacts with","C14orf2 (interacts with) NDUFA12","81","0"
"136","144","479","0","0","0","0","0","0","0","interacts with","GTF2A2 (interacts with) NDUFA12","0","0","9606.ENSP00000379372","9606.ENSP00000330737","false","interacts with","GTF2A2 (interacts with) NDUFA12","173","250"
"144","66","166","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) SPCS1","0","0","9606.ENSP00000330737","9606.ENSP00000478310","false","interacts with","NDUFA12 (interacts with) SPCS1","0","0"
"205","0","205","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) SPCS1","0","0","9606.ENSP00000327268","9606.ENSP00000478310","false","interacts with","NDUFV2 (interacts with) SPCS1","0","0"
"46","107","823","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) NDUFAF5","0","0","9606.ENSP00000330737","9606.ENSP00000367346","false","interacts with","NDUFA12 (interacts with) NDUFAF5","505","630"
"258","58","386","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) COQ9","0","0","9606.ENSP00000327268","9606.ENSP00000262507","false","interacts with","NDUFV2 (interacts with) COQ9","193","0"
"297","812","998","0","900","0","0","788","0","0","interacts with","NDUFA11 (interacts with) NDUFA7","0","0","9606.ENSP00000389160","9606.ENSP00000301457","false","interacts with","NDUFA11 (interacts with) NDUFA7","636","83"
"42","65","934","0","900","0","0","0","0","0","interacts with","NDUFAF1 (interacts with) NDUFA7","0","0","9606.ENSP00000260361","9606.ENSP00000301457","false","interacts with","NDUFAF1 (interacts with) NDUFA7","243","188"
"0","62","639","0","600","0","0","0","0","0","interacts with","NDUFA7 (interacts with) NDUFAF5","0","0","9606.ENSP00000301457","9606.ENSP00000367346","false","interacts with","NDUFA7 (interacts with) NDUFAF5","115","43"
"104","126","183","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) MRPL42","0","0","9606.ENSP00000330737","9606.ENSP00000449884","false","interacts with","NDUFA12 (interacts with) MRPL42","0","0"
"77","146","217","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) MRPL42","0","0","9606.ENSP00000327268","9606.ENSP00000449884","false","interacts with","NDUFV2 (interacts with) MRPL42","53","76"
"83","0","994","0","900","0","800","663","0","0","interacts with","NDUFA7 (interacts with) MT-ND2","0","0","9606.ENSP00000301457","9606.ENSP00000355046","false","interacts with","NDUFA7 (interacts with) MT-ND2","253","0"
"88","186","225","0","0","0","0","0","0","0","interacts with","PSMB6 (interacts with) NDUFA7","0","0","9606.ENSP00000270586","9606.ENSP00000301457","false","interacts with","PSMB6 (interacts with) NDUFA7","0","0"
"154","0","153","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) COQ9","0","0","9606.ENSP00000330737","9606.ENSP00000262507","false","interacts with","NDUFA12 (interacts with) COQ9","0","0"
"59","66","548","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) NDUFAF5","0","47","9606.ENSP00000327268","9606.ENSP00000367346","false","interacts with","NDUFV2 (interacts with) NDUFAF5","466","146"
"0","62","546","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) MRPL13","0","0","9606.ENSP00000301457","9606.ENSP00000306548","false","interacts with","NDUFA7 (interacts with) MRPL13","139","484"
"65","49","938","0","0","0","913","0","0","0","interacts with","TIMMDC1 (interacts with) NDUFA12","0","0","9606.ENSP00000418803","9606.ENSP00000330737","false","interacts with","TIMMDC1 (interacts with) NDUFA12","218","138"
"124","148","997","0","900","0","800","663","0","0","interacts with","NDUFV2 (interacts with) MT-ND2","0","219","9606.ENSP00000327268","9606.ENSP00000355046","false","interacts with","NDUFV2 (interacts with) MT-ND2","373","297"
"145","0","992","0","900","0","800","369","0","0","interacts with","NDUFA12 (interacts with) MT-ND2","0","0","9606.ENSP00000330737","9606.ENSP00000355046","false","interacts with","NDUFA12 (interacts with) MT-ND2","324","124"
"0","107","381","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) MRPL42","0","0","9606.ENSP00000301457","9606.ENSP00000449884","false","interacts with","NDUFA7 (interacts with) MRPL42","216","187"
"74","145","174","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) RPL23L","0","0","9606.ENSP00000330737","9606.ENSP00000380466","false","interacts with","NDUFA12 (interacts with) RPL23L","0","0"
"46","247","250","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) RPL23L","0","0","9606.ENSP00000301457","9606.ENSP00000380466","false","interacts with","NDUFA7 (interacts with) RPL23L","0","0"
"99","146","197","0","0","0","0","0","0","0","interacts with","LAMTOR2 (interacts with) NDUFA7","0","0","9606.ENSP00000357288","9606.ENSP00000301457","false","interacts with","LAMTOR2 (interacts with) NDUFA7","0","0"
"155","65","626","0","0","0","0","368","0","0","interacts with","NDUFA7 (interacts with) USMG5","0","0","9606.ENSP00000301457","9606.ENSP00000358840","false","interacts with","NDUFA7 (interacts with) USMG5","261","144"
"89","108","152","0","0","0","0","0","0","0","interacts with","UBL5 (interacts with) NDUFA7","0","0","9606.ENSP00000351492","9606.ENSP00000301457","false","interacts with","UBL5 (interacts with) NDUFA7","0","0"
"152","243","332","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) MRPL13","0","0","9606.ENSP00000327268","9606.ENSP00000306548","false","interacts with","NDUFV2 (interacts with) MRPL13","0","43"
"214","410","729","0","0","0","0","369","0","0","interacts with","NDUFV2 (interacts with) USMG5","0","0","9606.ENSP00000327268","9606.ENSP00000358840","false","interacts with","NDUFV2 (interacts with) USMG5","182","44"
"110","651","676","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) MRPL13","0","0","9606.ENSP00000330737","9606.ENSP00000306548","false","interacts with","NDUFA12 (interacts with) MRPL13","0","0"
"65","236","268","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) MRPL20","0","50","9606.ENSP00000327268","9606.ENSP00000341082","false","interacts with","NDUFV2 (interacts with) MRPL20","0","49"
"65","143","164","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) MRPL20","0","0","9606.ENSP00000301457","9606.ENSP00000341082","false","interacts with","NDUFA7 (interacts with) MRPL20","0","0"
"369","615","997","0","900","0","800","231","0","0","interacts with","NDUFB1 (interacts with) NDUFA12","0","0","9606.ENSP00000330787","9606.ENSP00000330737","false","interacts with","NDUFB1 (interacts with) NDUFA12","503","0"
"64","183","202","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) MRPL20","0","0","9606.ENSP00000330737","9606.ENSP00000341082","false","interacts with","NDUFA12 (interacts with) MRPL20","0","0"
"362","818","894","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) USMG5","0","0","9606.ENSP00000330737","9606.ENSP00000358840","false","interacts with","NDUFA12 (interacts with) USMG5","163","47"
"0","166","434","0","0","0","0","346","0","0","interacts with","APOBEC3B (interacts with) NDUFV2","0","0","9606.ENSP00000327459","9606.ENSP00000327268","false","interacts with","APOBEC3B (interacts with) NDUFV2","0","47"
"180","73","207","0","0","0","0","0","0","0","interacts with","EMC7 (interacts with) NDUFV2","0","0","9606.ENSP00000256545","9606.ENSP00000327268","false","interacts with","EMC7 (interacts with) NDUFV2","0","0"
